RENT3,2016-07-01,0.176597
COGN3,2013-05-15,0.152716
VIVT3,2013-11-01,1.07227
IGTA3,2011-12-01,0.378454
ECOR3,2011-11-09,0.247705
UGPA3,2012-08-09,0.51
FLRY3,2013-12-10,0.127964
BRML3,2018-11-27,0.083109
VIVT3,2020-09-29,0.360985
KLBN11,2015-03-20,0.11136
GOAU4,2013-05-20,0.02
PCAR3,2012-04-30,0.373331
BRSR6,2017-03-14,0.198206
BBDC3,2016-09-02,0.0172494
TRPL4,2010-10-08,0.353688
ITUB4,2014-06-02,0.0149997
BBDC4,2013-07-02,0.0207006
EGIE3,2011-08-11,1.00808
VVAR3,2013-04-15,0.014536
WEGE3,2012-06-27,0.0649974
RENT3,2011-01-03,0.0486064
BRSR6,2018-05-04,0.049382
BRAP4,2013-11-01,0.111604
RENT3,2011-05-02,0.118175
BIDI11,2020-07-28,0.031659
TOTS3,2013-03-06,0.480435
CVCB3,2018-12-11,0.376727
GOAU4,2010-08-17,0.22
GOAU4,2019-05-20,0.04
IRBR3,2020-08-10,0.098064
PCAR3,2013-04-18,0.593716
JHSF3,2010-05-03,0.070386
ECOR3,2014-11-25,0.50047
BBAS3,2012-06-22,0.298239
ENBR3,2016-04-14,0.597638
ITSA4,2017-12-26,0.16806
BBDC3,2020-12-29,0.377521
ITUB4,2014-04-01,0.0149997
RADL3,2010-06-22,0.082275
BBAS3,2014-08-20,0.07878
ITUB4,2017-02-01,0.015
VALE3,2014-04-15,0.898904
TRPL4,2017-06-02,0.819568
VIVT3,2016-04-29,0.714875
WEGE3,2017-10-02,0.0581178
BBAS3,2021-06-14,0.168519
MRVE3,2017-03-06,0.34
FLRY3,2014-11-07,0.639822
AMER3,2011-03-28,0.049955
GGBR4,2019-08-19,0.07
MGLU3,2019-10-08,0.073608
BRSR6,2020-03-11,0.246878
BBDC4,2017-10-03,0.0189747
SAPR4,2017-01-02,0.307278
VALE3,2010-10-15,0.471881
BRSR6,2010-06-07,0.105733
LCAM3,2019-09-25,0.78354
TRPL4,2014-04-02,0.19486
LREN3,2021-06-28,0.098314
BBDC3,2015-09-02,0.0171616
ABEV3,2016-02-01,0.13
ITUB4,2012-01-02,0.0119998
BBAS3,2016-03-03,0.090568
LREN3,2019-03-22,0.0922097
ITUB4,2010-07-01,0.0119998
MULT3,2017-09-27,0.325746
BBDC4,2016-08-02,0.0189747
ENBR3,2018-04-05,0.485702
RENT3,2016-10-03,0.158654
ELET3,2013-05-02,0.399059
ITUB4,2018-03-01,0.015
VIVT3,2014-04-24,0.110683
LREN3,2019-06-26,0.077036
YDUQ3,2016-04-28,0.374527
VIVT3,2021-04-16,0.941818
CSAN3,2013-08-01,2.96747
FLRY3,2019-03-07,0.687431
SAPR4,2019-01-02,0.341517
HGTX3,2017-05-08,0.4661
TAEE4,2020-11-17,0.45398
UGPA3,2018-08-10,0.56
EGIE3,2011-05-02,0.242469
CSAN3,2015-05-04,1.23197
ITSA4,2013-12-02,0.0148079
SANB4,2019-01-08,0.673594
ITUB4,2021-06-01,0.015
BBDC4,2016-07-04,0.0189747
ITSA4,2011-06-01,0.0136977
SAPR4,2016-01-04,0.235383
BBAS3,2015-03-24,0.376992
CCRO3,2018-04-17,0.049592
BBDC3,2014-07-02,0.0187224
BBDC4,2014-03-06,0.0207006
BBDC4,2015-10-02,0.0189744
ITSA4,2010-03-03,0.177004
MRVE3,2016-05-17,0.353745
TOTS3,2012-03-22,0.403764
GGBR4,2018-08-22,0.14
BBDC4,2013-12-03,0.0207006
CCRO3,2012-10-01,0.54
SBSP3,2012-02-17,2.54
BBDC4,2021-06-02,0.018974
BBAS3,2012-11-19,0.106932
MULT3,2014-12-23,0.451533
BRSR6,2015-03-05,0.188255
EQTL3,2018-01-04,0.55
GOAU4,2010-05-18,0.16
CIEL3,2017-03-16,0.166768
QUAL3,2017-09-11,0.35079
BBDC4,2012-09-04,0.0175946
HGTX3,2013-06-17,0.117
PCAR3,2012-06-12,0.1
VIVT3,2011-10-03,1.36201
CSNA3,2014-03-05,0.291501
IRBR3,2018-03-22,0.005655
ITUB4,2017-05-02,0.015
BBAS3,2015-05-22,0.451138
BRSR6,2012-11-27,0.151837
ITUB4,2014-12-01,0.0149992
ITSA4,2013-06-03,0.0148079
BBDC4,2014-02-04,0.0207006
BRML3,2010-05-04,0.244041
ITSA4,2010-03-01,0.013657
WEGE3,2018-12-26,0.051412
TOTS3,2012-12-26,0.248244
BRSR6,2013-03-05,0.147334
RENT3,2011-07-04,0.0613692
PCAR3,2012-08-01,0.1
RADL3,2015-06-23,0.108115
ITUB4,2020-08-03,0.015
BBDC4,2013-12-26,0.354825
VIVT3,2018-04-13,0.911828
TUPY3,2013-04-15,0.18412
BRAP4,2013-04-30,0.59251
VIVT3,2014-01-02,0.634675
HYPE3,2016-05-03,0.210603
EMBR3,2015-03-17,0.04
ITUB4,2018-11-01,0.015
ITUB4,2014-05-02,0.0149997
BBAS3,2013-12-12,0.309285
MOVI3,2018-04-05,0.021911
LREN3,2018-12-27,0.088935
FLRY3,2013-08-08,0.279256
CVCB3,2015-12-21,0.103654
B3SA3,2018-06-28,0.663444
BRML3,2019-05-29,0.065233
LREN3,2021-04-30,0.03894
ELET3,2013-12-30,1.02301
TRPL4,2011-04-07,0.36464
CRFB3,2019-05-22,0.045373
BBAS3,2017-03-02,0.025907
BRSR6,2018-02-27,0.206614
TRPL4,2018-06-06,4.61573
QUAL3,2021-05-10,2.00909
COGN3,2015-08-13,0.06106
LCAM3,2020-04-03,0.096412
SUZB3,2013-05-02,0.08655
BBDC4,2015-06-02,0.0189744
EQTL3,2015-12-28,1.75
LREN3,2019-09-25,0.077966
BBDC4,2014-09-02,0.0207006
ITUB4,2021-03-01,0.015
HAPV3,2018-12-17,0.18432
PETR4,2019-11-12,0.200925
BRSR6,2020-12-11,0.102695
B3SA3,2018-09-24,0.528381
CYRE3,2015-04-29,0.041499
BBDC3,2018-04-03,0.0172483
BRSR6,2014-06-05,0.163003
FLRY3,2017-03-15,0.452742
ENBR3,2019-01-02,0.724125
CYRE3,2011-05-02,0.337021
BBDC3,2010-03-02,0.0119491
BBDC3,2019-11-04,0.0172486
HGTX3,2018-11-09,0.2478
RADL3,2021-03-12,0.026664
RADL3,2015-09-22,0.119655
CVCB3,2019-12-26,0.37754
MOVI3,2018-04-27,0.003658
TRPL4,2010-04-09,0.4075
TOTS3,2017-12-28,0.106491
JHSF3,2020-10-08,0.067137
B3SA3,2014-11-18,0.314442
COGN3,2018-11-19,0.081225
SANB4,2017-08-03,0.069881
TUPY3,2011-05-02,0.72991
WEGE3,2017-07-24,0.0530036
BBDC3,2015-03-03,0.0171616
ITUB4,2011-09-01,0.0119998
GGBR4,2011-03-15,0.06
BBDC3,2014-04-02,0.0187224
COGN3,2014-07-04,1.79871
GGBR4,2011-11-22,0.12
EGIE3,2018-08-21,1.75573
ITSA4,2019-12-13,0.00595
ITUB4,2019-08-01,0.015
BRML3,2019-03-29,0.065233
GOAU4,2013-03-05,0.02
BBDC3,2010-11-03,0.013143
BBDC3,2018-07-03,0.0172483
BIDI11,2020-07-06,0.06942
ABEV3,2012-12-27,0.90341
COGN3,2013-04-23,0.056708
BRAP4,2017-12-26,0.955695
B3SA3,2010-12-22,0.041202
MOVI3,2021-06-30,0.090564
ITUB4,2017-12-01,0.015
MOVI3,2018-07-02,0.0326
CIEL3,2015-03-16,0.491265
MRVE3,2019-06-04,0.371094
BBDC4,2020-08-04,0.0189739
BBDC3,2019-07-01,0.172536
WEGE3,2016-08-01,0.0363038
HGTX3,2016-12-08,0.261
CMIG4,2018-12-26,0.143216
ITUB4,2014-10-01,0.0149992
ECOR3,2014-03-26,0.037036
WEGE3,2015-09-23,0.054119
ENBR3,2011-04-08,1.53393
ITUB4,2018-09-03,0.015
EGIE3,2016-08-09,0.98844
BBDC4,2018-05-03,0.0189733
BBSE3,2013-08-20,0.414788
ITUB4,2020-08-18,0.0529
GOAU4,2014-08-12,0.07
ITUB4,2012-06-01,0.0149997
JBSS3,2019-05-02,0.002245
LREN3,2013-04-19,1.4793
LCAM3,2021-03-25,0.087992
ITUB4,2010-05-03,0.0119998
BBAS3,2018-11-22,0.416893
ABEV3,2010-12-01,0.254725
BBDC4,2015-01-05,0.0207006
LAME4,2014-01-09,0.0136575
SAPR4,2016-04-29,0.007701
VIVT3,2021-05-03,0.166113
BRSR6,2015-06-03,0.206384
QUAL3,2015-10-20,1.46896
LAME4,2013-09-09,0.0273555
GGBR4,2012-08-14,0.09
CIEL3,2010-03-15,0.0072002
HGTX3,2016-04-28,0.2486
CSNA3,2019-04-29,0.65091
LCAM3,2012-12-12,0.205533
PETR4,2018-08-14,0.05
TOTS3,2013-08-02,0.13248
SANB4,2014-09-26,0.030551
FLRY3,2018-01-03,0.131323
BBDC3,2011-09-02,0.014467
ITUB4,2021-04-01,0.015
UGPA3,2011-03-03,0.47
HYPE3,2019-10-03,0.25537
WEGE3,2018-09-24,0.039294
EGIE3,2010-11-18,0.33704
BBDC4,2013-02-06,0.0731334
CSAN3,2014-10-15,1.47835
LCAM3,2013-09-19,0.188865
KLBN11,2016-11-04,0.127764
BRSR6,2019-11-12,0.260983
CIEL3,2011-03-15,0.616235
BBDC4,2020-03-03,0.018974
PETR4,2011-04-29,0.1265
TIMS3,2020-01-20,0.102353
ITSA4,2017-06-01,0.0149996
BBDC4,2012-01-03,0.0159951
MULT3,2015-04-30,0.10539
ALUP3,2018-12-07,0.06
BBDC4,2012-12-26,0.563815
BBDC4,2018-06-04,0.0189733
BRKM5,2017-12-04,1.25672
ITUB4,2017-09-01,0.015
TAEE4,2018-08-10,0.159023
BBDC4,2018-11-05,0.0189733
LCAM3,2015-06-25,0.216315
QUAL3,2021-01-04,0.119719
BBDC4,2019-04-02,0.018974
TIMS3,2010-04-28,0.125056
RENT3,2017-03-16,0.191613
CCRO3,2011-04-20,0.228308
BBDC3,2019-12-20,0.503379
RADL3,2020-04-14,0.061145
VIVT3,2015-01-02,0.39703
BBDC4,2017-02-02,0.0189747
KLBN11,2017-08-02,0.129926
KLBN11,2018-05-03,0.144397
FLRY3,2019-01-03,0.12696
QUAL3,2020-10-14,0.169317
ITUB4,2021-04-28,0.05648
RENT3,2012-01-02,0.0712217
MULT3,2019-10-01,0.134171
RADL3,2013-12-13,0.042375
ECOR3,2010-12-09,0.019754
EGIE3,2011-11-18,0.389113
ENBR3,2014-12-30,0.276368
RENT3,2013-11-01,1.202
PETR4,2011-05-12,0.2136
ABEV3,2017-06-26,0.16
BPAC11,2020-07-23,0.589448
EQTL3,2020-07-09,0.319968
BBDC3,2018-07-02,0.172466
EMBR3,2017-03-21,0.04
BBDC4,2015-03-03,0.0207006
CCRO3,2020-10-02,0.184774
BRSR6,2015-09-10,0.228695
BBDC3,2016-06-23,0.172524
BBDC4,2015-06-23,0.189893
GOAU4,2012-11-13,0.09
BBDC3,2012-08-02,0.0159134
EGIE3,2013-02-20,0.88309
BRAP4,2021-04-01,2.71572
BBDC3,2013-05-03,0.0159139
JBSS3,2014-05-02,0.07675
EMBR3,2010-09-27,0.0255
BBDC3,2021-05-04,0.017249
ITUB4,2016-07-01,0.0150002
ITUB4,2020-10-01,0.015
HYPE3,2019-12-26,0.30424
CMIG4,2010-04-30,0.648852
BBSE3,2019-08-12,0.898819
CPFE3,2012-08-16,0.628972
VIVT3,2020-04-01,0.083304
BBDC4,2021-01-05,0.0189739
ITUB4,2020-12-01,0.015
BBDC3,2017-06-02,0.0172498
PCAR3,2020-05-04,0.582024
BBDC3,2020-06-02,0.0172491
BBDC3,2012-01-03,0.014467
GOAU4,2019-11-12,0.02
ABEV3,2021-01-14,0.0767
CMIG4,2012-04-30,0.902158
TIMS3,2014-05-13,0.35346
VVAR3,2015-04-24,0.17253
TRPL4,2020-07-08,0.151772
LCAM3,2018-09-25,0.64773
EZTC3,2020-04-29,0.294083
BBDC4,2019-09-03,0.018974
EMBR3,2014-09-23,0.05
WEGE3,2020-06-29,0.038236
JHSF3,2013-04-15,0.069578
ITUB4,2012-02-01,0.0119998
GGBR4,2012-02-28,0.08
CPLE6,2019-04-30,0.37881
VALE3,2015-10-16,0.37361
VALE3,2018-03-07,0.488511
PCAR3,2016-04-28,0.013703
BBDC4,2015-12-02,0.0189744
CIEL3,2018-09-17,0.529617
RENT3,2017-07-07,0.178614
IGTA3,2019-03-06,0.212709
SAPR4,2010-07-01,0.061365
IGTA3,2010-11-12,0.4154
HGTX3,2015-05-28,0.1725
ITUB4,2015-09-01,0.0150002
EGIE3,2014-09-12,0.7075
BBAS3,2018-03-02,0.24567
BBDC3,2012-03-02,0.014467
RADL3,2010-09-17,0.08871
VIVT3,2016-04-01,0.187157
COGN3,2019-08-21,0.033692
BRSR6,2013-06-05,0.148532
RENT3,2020-03-16,0.089006
WEGE3,2017-07-03,0.0605878
CPLE6,2017-05-02,1.94342
EMBR3,2016-09-27,0.02
SAPR4,2014-04-28,0.141492
PCAR3,2010-08-04,0.072663
ELET6,2014-05-02,1.63369
WEGE3,2016-06-29,0.0667056
BBAS3,2016-03-14,0.098285
COGN3,2016-05-13,0.123215
QUAL3,2019-07-25,0.647259
TAEE4,2019-08-09,0.240669
TOTS3,2019-12-26,0.230001
VIVT3,2018-09-18,1.55501
SANB4,2013-06-26,0.00163798
BBDC3,2018-12-26,0.663821
PCAR3,2014-11-11,0.127272
BBDC3,2016-01-05,0.0172505
BBSE3,2015-02-13,0.785018
EGIE3,2016-05-11,0.320952
GGBR4,2011-08-16,0.09
RADL3,2017-09-28,0.15468
BRDT3,2018-04-26,0.388501
BBDC3,2010-02-02,0.0119491
ITSA4,2011-12-01,0.0136977
FLRY3,2018-08-01,0.182569
CCRO3,2013-04-19,0.057077
LREN3,2014-09-18,0.143657
ITUB4,2010-10-01,0.0119998
MOVI3,2020-01-06,0.133723
PCAR3,2021-05-06,2.17688
BRAP4,2012-04-30,0.700146
VULC3,2010-05-03,0.39158
MGLU3,2019-04-16,0.370272
JHSF3,2020-08-19,0.078771
HGTX3,2017-06-08,0.2666
LREN3,2021-04-26,0.03894
BBSE3,2014-08-19,0.597661
ABEV3,2014-01-15,0.153986
ITUB4,2013-12-02,0.0149997
BBDC3,2012-12-04,0.0159134
CSAN3,2014-05-02,1.4843
MOVI3,2018-12-21,0.142864
BBDC3,2010-09-02,0.013143
LCAM3,2013-03-21,0.17082
ITSA4,2018-06-01,0.0149996
LREN3,2013-09-19,0.117164
B3SA3,2020-07-01,0.440388
EMBR3,2018-03-16,0.02
VIVT3,2013-04-17,1.25162
LAME4,2016-10-06,0.021129
JBSS3,2010-05-03,0.026459
WEGE3,2016-02-24,0.0809458
VIVT3,2013-01-22,1.37791
VIVT3,2021-04-01,0.160098
RADL3,2014-09-23,0.06681
SANB4,2014-03-27,0.000304491
ENBR3,2021-01-05,0.271248
IRBR3,2019-03-22,0.208179
BBDC4,2019-07-01,0.18979
BRSR6,2013-05-02,0.080811
PCAR3,2019-06-28,0.129556
BBAS3,2010-03-25,0.201718
WEGE3,2012-07-25,0.100001
BBDC3,2019-08-02,0.0172486
ITUB4,2019-11-01,0.015
YDUQ3,2016-11-11,0.907916
EGIE3,2017-11-10,0.650332
BBDC4,2010-06-29,0.14481
PETR4,2011-03-22,0.17342
BBAS3,2010-08-19,0.20065
LCAM3,2019-01-02,0.590004
VIVT3,2015-02-11,1.58218
TOTS3,2017-08-04,0.201033
BRSR6,2021-01-04,0.078244
BBAS3,2011-02-22,0.32618
BBDC4,2017-04-04,0.0189747
ENGI11,2021-03-22,1.1
ITUB4,2017-04-03,0.015
BBDC3,2012-02-02,0.014467
ITUB4,2015-04-01,0.0149992
PETR3,2019-05-22,0.1
BBDC3,2012-07-03,0.187229
BBDC4,2016-10-04,0.0189747
HYPE3,2013-05-02,0.163013
BBAS3,2016-12-13,0.076932
UGPA3,2016-02-25,0.8
COGN3,2013-08-09,0.088276
CMIG4,2021-01-04,0.28426
B3SA3,2019-03-27,0.578853
USIM5,2019-07-04,0.011323
BRSR6,2019-08-13,0.273814
ELET3,2014-05-02,0.412252
LAME4,2016-07-06,0.038768
MGLU3,2020-12-30,0.026301
VVAR3,2018-04-27,0.011935
WEGE3,2013-03-27,0.0647067
HGTX3,2010-07-29,0.324999
RENT3,2010-10-01,0.0442861
TIMS3,2021-06-22,0.144654
BRSR6,2019-03-08,0.31219
GGBR4,2013-08-13,0.07
SULA4,2020-07-30,0.112496
ITUB4,2019-12-13,0.03756
MGLU3,2017-04-26,1.01734
BRSR6,2011-05-02,0.05703
ITUB4,2017-01-02,0.015
ITSA4,2014-12-01,0.0148673
BBAS3,2011-05-20,0.156962
B3SA3,2011-11-18,0.36342
BBDC3,2018-09-04,0.0172483
COGN3,2013-03-21,0.167188
SBSP3,2017-04-11,1.2048
LREN3,2019-04-22,0.252175
EQTL3,2014-12-22,1.5
PETR4,2020-04-23,0.000449
PCAR3,2015-05-19,0.136365
ITSA4,2021-05-28,0.0184
VVAR3,2016-04-27,0.000526
SANB4,2020-11-05,0.140539
RENT3,2010-07-01,0.0411814
WEGE3,2014-02-26,0.262998
ITUB4,2015-12-10,0.209001
ENBR3,2010-12-27,0.659304
EGIE3,2016-11-11,0.662589
MGLU3,2014-04-23,0.10736
ALUP3,2019-04-30,0.15
MRVE3,2011-05-18,0.180193
ITUB4,2012-08-02,0.2774
MRVE3,2012-05-18,0.377093
RADL3,2010-04-06,0.06594
TOTS3,2018-08-02,0.19962
ITUB4,2019-05-02,0.015
BBDC3,2011-05-03,0.0131507
ELET6,2010-05-03,1.67987
ABEV3,2017-01-24,0.07
WEGE3,2021-03-01,0.349358
BBDC3,2010-02-11,0.0193778
BBDC3,2014-05-05,0.0187224
ITSA4,2010-09-01,0.0136747
B3SA3,2015-05-19,0.37233
RENT3,2020-06-24,0.086217
BBAS3,2015-02-20,0.0912
B3SA3,2012-03-30,0.35226
EMBR3,2013-03-22,0.034
BBDC4,2017-08-02,0.0189747
ITSA4,2010-12-01,0.0136747
ITUB4,2017-12-15,0.1445
BBDC3,2010-08-03,0.013143
COGN3,2016-03-16,0.043432
ITSA4,2016-09-01,0.0149017
BBAS3,2016-09-13,0.126652
ITSA4,2021-05-25,0.0184
ITUB4,2011-12-27,0.288001
SANB4,2015-01-02,0.0959
TRPL4,2018-12-07,7.43683
VALE3,2011-08-12,0.933403
CVCB3,2019-05-02,0.023608
MULT3,2012-12-12,0.595662
BBAS3,2021-03-12,0.145714
YDUQ3,2010-04-20,0.380001
EMBR3,2018-04-24,0.072016
BBDC4,2020-12-02,0.0189739
PETR4,2018-11-22,0.1
RENT3,2018-03-29,0.0635565
SANB4,2011-06-01,0.00119698
LREN3,2020-09-23,0.082685
FLRY3,2012-08-06,0.127964
B3SA3,2011-02-22,0.064908
TUPY3,2015-08-14,0.742212
BBAS3,2011-09-22,0.278181
SANB4,2021-05-10,0.421278
ITUB4,2015-07-01,0.0149992
BBAS3,2020-08-24,0.441988
UGPA3,2021-03-05,0.44
ECOR3,2017-03-30,0.18639
ITSA4,2011-09-01,0.0136977
USIM5,2010-12-30,0.189246
ITUB4,2011-02-01,0.0119998
WEGE3,2020-07-27,0.126802
BBDC4,2019-05-03,0.018974
TRPL4,2020-12-17,0.837549
CSAN3,2018-05-03,4.43453
BBDC4,2017-05-03,0.0189747
BBAS3,2013-11-22,0.066615
ENGI11,2020-02-28,0.32
BEEF3,2021-01-04,0.042734
BBDC3,2016-11-03,0.0172494
LREN3,2017-04-20,0.11867
BRML3,2015-05-04,0.45764
WEGE3,2013-06-26,0.0600018
PETR3,2011-04-29,0.1265
CVCB3,2016-12-09,0.151186
HGTX3,2012-12-13,0.128
BBAS3,2021-02-23,0.435863
GGBR4,2013-03-05,0.02
HYPE3,2016-04-15,0.039397
BBDC4,2010-04-05,0.0144823
FLRY3,2011-12-20,0.06402
BRFS3,2011-06-30,0.335915
BBDC3,2020-12-02,0.0172491
BBDC4,2011-03-02,0.014541
B3SA3,2019-09-25,0.95283
BBAS3,2021-05-24,0.414445
BBDC4,2012-06-04,0.0175946
ENBR3,2019-04-17,0.061338
HAPV3,2019-04-23,0.121655
ITSA4,2012-03-01,0.144504
VIVT3,2014-09-01,0.25
BBDC3,2017-12-04,0.0172498
BRFS3,2010-12-29,0.204092
B3SA3,2017-12-22,0.784143
BBDC4,2014-12-02,0.0207006
WEGE3,2011-06-22,0.0764691
BBDC4,2019-10-02,0.018974
RENT3,2011-10-03,0.0658457
CMIG4,2013-12-06,0.483275
ITSA4,2016-12-01,0.0149017
VIVT3,2019-04-12,1.37101
TRPL4,2011-07-07,0.414452
CPFE3,2011-04-05,0.954972
BBDC4,2011-06-02,0.014541
ITUB4,2014-11-03,0.0149992
BRFS3,2015-01-02,0.534144
CIEL3,2014-09-15,0.679101
LREN3,2015-04-17,0.908498
BBDC4,2020-07-02,0.0189739
YDUQ3,2012-04-04,0.203193
ITUB4,2011-06-01,0.0119998
SULA4,2019-03-29,0.0674263
BBDC3,2015-10-02,0.0171616
BBDC3,2010-12-07,0.407716
SBSP3,2018-04-30,1.0298
BBDC3,2016-05-03,0.0172494
LAME4,2010-03-22,0.0188232
LREN3,2015-06-19,0.206952
VVAR3,2016-09-13,0.002066
BBDC4,2014-02-11,0.21321
KLBN11,2019-12-23,0.189746
BRAP4,2019-01-02,0.644055
ITUB4,2019-09-02,0.015
VIVT3,2021-03-01,0.088895
BRAP4,2015-04-27,0.382872
LAME4,2017-01-05,0.02441
ITUB4,2013-04-01,0.0149997
CPLE6,2011-08-19,0.86706
SULA4,2021-01-07,0.0525103
BBDC3,2020-02-18,0.0582131
CIEL3,2018-09-28,0.056185
LCAM3,2016-12-01,1.17424
CSNA3,2015-01-02,0.202358
ITUB4,2010-12-01,0.0119998
SANB4,2015-03-30,0.020842
FLRY3,2015-06-15,0.04159
BBDC4,2013-03-04,0.0175946
ITUB4,2013-06-03,0.0149997
RENT3,2020-09-11,0.087345
BBAS3,2012-12-13,0.297177
PETR4,2014-04-03,0.9672
CYRE3,2020-07-24,0.256908
VALE3,2012-10-17,1.18652
VIVT3,2015-09-01,0.131621
GGBR4,2016-11-22,0.02
BBDC3,2013-09-03,0.0187224
EZTC3,2012-04-30,0.531061
BBDC4,2010-09-02,0.0144823
COGN3,2013-11-08,0.113552
SANB4,2021-01-11,0.093458
SANB4,2011-12-22,0.00195202
MULT3,2011-05-02,0.578688
CCRO3,2010-04-29,0.23
PCAR3,2014-05-06,0.127272
KLBN11,2018-12-21,0.237496
BBAS3,2015-06-12,0.289894
CIEL3,2016-09-19,0.271012
PCAR3,2015-04-27,0.688991
KLBN11,2020-02-11,0.02182
BBAS3,2018-05-22,0.213954
ITSA4,2018-08-20,0.2088
ITUB4,2018-10-01,0.015
WEGE3,2010-06-30,0.049997
ASAI3,2021-04-29,0.316541
PETR3,2014-04-03,0.53808
ELET6,2020-07-30,1.78792
EQTL3,2013-05-02,0.85
BBDC3,2016-07-04,0.0172494
CPFE3,2018-04-30,0.275259
BBAS3,2013-05-22,0.09821
SANB4,2021-02-17,0.071968
BBAS3,2010-11-23,0.131424
HGTX3,2019-09-27,0.12
ITUB4,2016-03-01,0.0150002
BBDC3,2020-09-02,0.0172491
TOTS3,2019-08-13,0.189999
ITUB4,2015-12-01,0.0150002
BBDC3,2016-10-03,0.571124
ENBR3,2010-04-12,1.84305
WEGE3,2014-12-17,0.0765024
TRPL4,2016-12-05,0.834748
SULA4,2018-03-29,0.0590224
CIEL3,2020-12-30,0.055951
SULA4,2020-04-24,0.121693
ITSA4,2012-12-03,0.0146975
CSNA3,2012-04-30,0.82306
BBDC4,2014-08-04,0.0207006
UGPA3,2019-03-01,0.7
BRML3,2011-05-02,0.165218
RENT3,2017-12-15,0.0647462
TOTS3,2020-08-11,0.07
FLRY3,2015-08-19,0.06212
BBDC3,2019-06-04,0.0172486
BBDC4,2016-12-22,0.282393
PETR4,2012-03-20,0.1244
ITSA4,2016-03-01,0.0149012
LAME4,2019-01-07,0.074653
BBDC3,2014-02-11,0.192806
GGBR4,2013-05-20,0.02
BBDC3,2010-10-04,0.013143
RENT3,2016-01-04,0.159481
MULT3,2018-06-27,0.553785
BRDT3,2019-04-25,2.2064
IGTA3,2021-04-23,0.284066
CSAN3,2016-05-16,2.85816
BRSR6,2021-06-02,0.242267
VIVT3,2016-03-01,0.111072
BBDC3,2014-09-02,0.0187038
BBDC3,2016-12-02,0.0172494
BRFS3,2010-06-29,0.051966
PETR4,2010-08-02,0.17
PCAR3,2011-04-01,0.409186
BBDC3,2018-10-02,0.0172483
COGN3,2017-03-29,0.077311
SAPR4,2015-07-01,0.213315
HGTX3,2013-04-26,0.73
TOTS3,2015-12-22,0.191265
UGPA3,2016-08-18,0.8
SANB4,2016-01-04,0.418153
VALE3,2012-04-16,1.07528
PCAR3,2017-12-07,0.286432
HGTX3,2017-08-09,0.31
RENT3,2014-01-02,0.0807658
RENT3,2014-05-02,0.185379
ITUB4,2010-08-11,0.209526
ITUB4,2011-08-10,0.270601
PETR4,2019-05-22,0.1
HYPE3,2018-10-03,0.19966
BBDC4,2020-02-18,0.0640344
FLRY3,2021-01-07,0.234723
WEGE3,2019-09-23,0.040882
ABEV3,2019-12-20,0.4906
BBSE3,2020-01-10,1.3523
ENBR3,2012-12-27,0.270402
BBSE3,2020-02-14,1.91084
PCAR3,2018-10-03,0.405994
IGTA3,2010-04-29,0.251636
EMBR3,2016-06-21,0.04
VIVT3,2013-10-01,0.183722
BBDC3,2012-10-02,0.0187221
ITUB4,2019-01-02,0.015
LCAM3,2016-12-21,0.035145
BBDC4,2017-11-03,0.0189747
CSAN3,2011-08-01,1.96909
WEGE3,2018-03-26,0.0524706
RADL3,2018-03-27,0.154855
VIVT3,2015-12-01,0.13051
SBSP3,2010-12-28,2.0014
BIDI11,2019-12-27,0.163524
BBDC3,2015-06-23,0.171753
ENBR3,2020-01-02,0.390207
ENGI11,2014-08-20,0.279154
LREN3,2017-06-26,0.0642312
RENT3,2016-05-02,0.00500425
FLRY3,2021-03-03,0.494362
BBDC4,2011-08-02,0.014541
CRFB3,2021-06-21,0.088148
B3SA3,2021-06-30,0.214651
BBDC3,2011-11-03,0.014467
CSAN3,2012-08-01,2.47338
BBDC4,2010-12-07,0.449242
USIM5,2010-03-26,0.15373
ITUB4,2012-03-01,0.416401
CPLE6,2018-01-02,1.01887
BBAS3,2020-09-14,0.102862
ENBR3,2020-04-01,0.194262
CPLE6,2010-08-23,0.27742
BBDC3,2014-06-25,0.187245
HGTX3,2014-10-16,0.3037
ITUB4,2020-01-02,0.015
VIVT3,2012-11-26,0.937417
CMIG4,2019-05-06,0.448302
COGN3,2014-03-19,0.103396
VALE3,2011-10-17,0.634329
CIEL3,2019-06-12,0.079959
CPLE6,2018-12-28,1.0727
ITUB4,2015-01-02,0.0149992
BRAP4,2010-11-01,0.40188
RENT3,2015-01-02,0.0815696
CMIG4,2012-12-26,1.33856
CIEL3,2019-09-25,0.02879
MULT3,2010-05-03,0.339981
EMBR3,2013-05-07,0.041322
CMIG4,2016-12-27,0.291128
BBDC3,2018-05-03,0.0172483
BBDC4,2019-10-18,1.04352
SULA4,2018-01-02,0.120446
CPLE6,2021-04-30,0.079551
VALE3,2014-10-17,0.99087
MGLU3,2020-07-31,0.094164
TOTS3,2019-01-02,0.079848
LREN3,2020-04-17,0.375969
HGTX3,2020-12-17,0.2205
SANB4,2013-04-01,0.0006424
WEGE3,2013-07-31,0.185001
SAPR4,2021-07-01,0.103099
PETR3,2013-04-30,0.13431
TIMS3,2018-04-20,0.042695
BBAS3,2018-09-12,0.085491
GOAU4,2020-11-09,0.07
BBAS3,2014-05-20,0.081217
SANB4,2018-10-08,0.084148
B3SA3,2010-11-12,0.3573
